they're just closer to home .	他們只是靠近家 。
eating too many of those foods could leave you overweight and malnourished .	吃太多的食物可以留下你的重大和大量 。
and i find that when i post things like these online , the reaction is very similar .	我發現在網路上 , 反應非常類似 。
this data's from all over the world countries spend billions of dollars investing in this kind of research .	這些資料來自全世界國家花數十億美元投資在這個研究上 。
and in order to do that , you hand a tablet to your threeyearold .	為了要做到這一點 , 你就手上了三歲的孩子 。
i keep telling my superego to back off and let me enjoy what i still have .	我繼續告訴我 , 讓我享受我還是有的 。
for zunis , the war god is not a piece of art , it is not even a thing .	對zunis來說 , 戰爭神並不是一件事 , 並不是一件事 , 並不是一件事 。
women feel chronically less powerful than men , so this is not surprising .	女性比男性更少 , 所以這並不令人驚訝 。
they are about men and women and the way we are not the way we look , but the way we are .	他們是男人和女性 , 我們不是看待的 , 而是我們看待的方式 。
it had everything in it . lawyers can come at the police station . it was perfect .	律師都能在警察站上 , 律師可以來到警察局 , 律師可以來到警察站 。
another can come from improving the quality of the stops officers do make .	另一個可以從改善貧民區的品質上 。
if you push on them twice as hard , they move twice as fast .	如果把它們推兩倍 , 它們就會移動兩倍 。
already today , you don't need to go to your physician in many cases .	今天 , 你不需要去你的物理學家 。
this is more about putting the player in the role of george lucas .	讓玩家在喬治盧卡斯的角色喬治盧卡斯 。
consider a loaf of raisin bread rising in the oven .	想想一家麵包的大麵包 。
it's very easy to give a flashy result and impress a ted audience .	很容易給一個ted觀眾 。
they tell us that attention is very powerful in terms of affecting our perception .	他們告訴我們 , 注意力是非常強大的影響我們的感知 。
but it was still mostly in monkeys and , of course , mosquitoes .	但它仍然大部分是猴子 , 當然 , 蚊子 。
urban absurdism that's what the new yorker really calls for .	紐約客戶所謂的 「 好處 」 。
tk: the blue stripes represent the water , the river and the lake .	tk:藍色紋狀是水、河和湖 。
it's imperative to me , when i look around the world , that we need to change ourselves .	對我來說 , 在我看世界時 , 我們需要改變自己 。
migrants do not enjoy much freedom of movement in our world today .	移民無法享受今天的自由運動 。
the bottom of that pyramid , automation , is going to take over .	金字塔的底層 , 自動化 , 會隨之而來 。
so we can go through skull and bones and flesh with just red light .	我們可以穿過骨骼和骨骼 , 用紅光 。
i felt it was extremely important at that time to provide a safe space for kyla and our team .	我覺得它非常重要 , 在那段時間提供安全空間和我們的團隊 。
i was quite shocked by that , and thought to myself , " well , ok then .	我很震驚 , 然後想我: 「 好吧 。
something that was unimaginable , unforeseeable and completely improbable .	不可思議、不可思議 , 完全無法想像 。
you can if you love anything , you can work hard and you can accomplish anything you want .	如果你喜歡任何東西 , 你可以努力 , 能完成你想要的東西 。
because it's not enough to remove a leader or ruler or dictator .	因為它不足以讓一個領導者或獨裁者 。
i feel like every time someone sneezes , new orleans has a parade .	我覺得每次某人 , 新奧爾蘭人都覺得自己 。
it was dying well before he did , and now it's on its last legs .	在他之前 , 最後的腿已經開始了 。
i felt safe , and it gave me the confidence to truly say what i thought .	我感覺很安全 , 讓我有信心去說我的想法 。
the milonga has a rhythmic pattern that we musicians call 332 .	音樂家稱33333333333 。
so there is no clan division , and no man can beat his wife .	所以 , 沒有人可以打敗他的妻子 。
i want to show you a situation that is very normal right now ; the edwards family .	我今天要向各位展示一個狀況 , 非常正常的 , 正常是正常的 。
now this guy , this bigfin squid , is seven meters in length .	現在這個傢伙 , 7公尺長 。
ok , the second big enabler , and this is where i told a big lie .	好 , 第二個大型的說法 。
he just wants to wish her a good day , because that's the start of her day .	他只是想要希望她好一天 , 因為那就是她一天的一天 。
but i have changed my mind about stress , and today , i want to change yours .	但我改變了我的心態 , 今天 , 我想要改變你的 。
and when most of us get asked , " where were you september 12th ? "	大多數人被問: 「 你在9月12日的時候 ? 」
china is already using face detection technology to identify and arrest people .	中國已經使用臉部偵測技術來辨識和逮捕人 。
the mathematicians who were saying these were pathologically useless shapes ?	數學家們說這些是無用的數學家嗎 ?
i ask owners , " well , how would you like the dog to greet you ? "	我問自己: 「 嗯 , 你要怎麼像狗來打你呢 ? 」
sometimes the true nature of reality beckons from just beyond the horizon .	有時 , 現實的真實性是超越平凡的 。
there were no graphics routines . there were no mouse drivers .	沒有滑鼠司機 。
but this idea is naive because there's too many things that we would need to choose .	但這個想法是很狹隘的因為我們需要選擇的東西
and at the risk of sounding grandiose , it is the world's loss .	在聽覺的失敗中 , 世界的失敗 。
but all the calculations for embodied energy are on the blog .	但所有計算在部落格上的計算 。
let's change the narrative together and let's start righting writing wrongs .	讓我們一起改變敘述 , 讓我們開始寫錯 。
i used to teach people how to write computer programs in new delhi , 14 years ago .	我以前教導人們如何寫電腦程式 , 14年前 。
and she was writing one day , and then she disappeared for a little bit .	她寫了一天 , 然後她消失了 。
the trouble is now that two things have happened which shouldn't have happened together .	麻煩的是 , 兩件事發生了 , 不該發生 。
what is it about transgression that makes desire so potent ?	什麼是要讓慾望變得有慾望呢 ?
they would have had electric , strange colors , just like our hairstyles .	他們會有電、奇怪的顏色 , 就像我們的頭髮一樣 。
" what adult spends almost a year getting over a oneyear relationship ? "	「 成年人花了多少成年 ? 」
